IntName,Name,Epithet,HP,Atk,Spd,Def,Res,Movement,Weapon Type,Game,Secondary Game,HP Grow,Atk Grow,Spd Grow,Def Grow,Res Grow,DFlowerLimit,BVID,HeroType,HasResp,RefreshType,BaseWeapon,BaseAssist,BaseSpecial,BaseA,BaseB,BaseC,BaseX
WI!F!Shez,Shez,Snowfield Envoy,40,45,48,30,22,1,GDagger,16,-1,50,80,90,50,40,5,-1,HERO,FALSE,0,Red-Fist Blades,,Luna,Swift Ice,Full Disarm,Pulse Smog,
SU!M!Shez,Shez,Mercenary Shade,41,44,44,31,23,2,Lance,16,-1,50,80,70,55,45,15,99,HERO,FALSE,0,Surfer's Spade,,Luna,Atk/Spd Solo 3,Chill Def 3,,
L!M!Shez,Shez,Dual Sword Master,41,47,47,32,27,0,RDagger,16,-1,50,80,90,50,50,5,-1,LEGEND,FALSE,0,Dual Sword,,Ruptured Sky,Atk/Res Finish 4,Shadow Slide,Pulse Smog,
DA!Shigure,Shigure,Dark Sky Singer,34,31,29,21,24,0,BTome,14,-1,45,55,55,40,45,35,77,HERO,FALSE,1,Dancer's Score+,Sing,,,Geyser Dance 2,B Tome Valor 3,
Shigure,Shigure,Uplifting Artist,40,33,37,27,25,2,Lance,14,-1,50,60,65,50,40,30,243,HERO,TRUE,0,Azure Lance,,Noontime,Darting Stance 3,,Ward Fliers,
Shinon,Shinon,Scathing Archer,40,38,42,27,24,0,CBow,9,-1,50,65,70,50,45,25,216,HERO,FALSE,0,Double Bow,,Deadeye,Atk/Def Solo 4,Lull Atk/Spd 3,Time's Pulse 3,
NI!Shinon,Shinon,Sharptongue Ninja,40,40,43,28,26,0,RBow,10,-1,50,70,70,50,50,20,234,HERO,FALSE,0,Ninja Yumi+,,Deadeye,Atk/Spd Solo 3,,,
Shiro,Shiro,Raw Talent,41,35,30,35,22,0,Lance,14,-1,50,60,55,60,40,35,148,HERO,FALSE,0,Bright Naginaga,Swap,,Steady Stance 3,,Def Tactic 3,
Siegbert,Siegbert,Future King,41,34,35,31,16,1,Sword,14,-1,50,60,60,55,30,30,79,HERO,FALSE,0,Dark Greatsword,,Dragon Fang,Death Blow 3,,Atk Tactic 3,
Sigrun,Sigrun,Loyal Protector,37,32,36,28,34,2,Lance,9,-1,45,55,60,55,55,30,225,HERO,FALSE,0,Command Lance,Swap,,,Def/Res Link 3,Hone Fliers,
BR!Sigrun,Sigrun,Steadfast Bride,35,31,38,27,31,2,Sword,9,-1,45,55,60,50,55,30,19,HERO,FALSE,0,Cake Cutter+,Ardent Sacrifice,,AR-D Spd/Def 3,,Air Orders 3,
DA!Sigurd,Sigurd,Destined Duo,38,38,18,16,37,1,RTome,4,-1,50,70,35,30,70,25,75,DUO,FALSE,0,Gilt Goblet,Dance,,Atk/Res Bond 4,Lull Atk/Res 3,Joint Hone Res,
L!Sigurd,Sigurd,Fated Holy Knight,41,41,23,37,26,1,Sword,4,-1,50,70,40,65,50,25,23,LEGEND,FALSE,0,Hallowed Tyrfing,,Holy-Knight II,Atk/Def Catch 4,Seal Def 4,Fatal Smoke 3,
Sigurd,Sigurd,Holy Knight,41,35,32,34,17,1,Sword,4,-1,50,60,55,65,30,30,187,HERO,TRUE,0,Divine Tyrfing,,Miracle,Close Def 3,Crusader's Ward,Spd Smoke 3,
T!Sigurd,Sigurd,Proper Pourer,40,46,31,35,16,1,BTome,4,-1,50,70,60,70,30,15,21,HERO,FALSE,0,Knightly Manner,,Chivalric Aura,Remote Sturdy,Seal Res 4,,
E!Sigurd,Sigurd,Of the Holy War,41,48,37,47,17,1,Lance,4,17,50,90,70,75,30,5,-1,EMBLEM,FALSE,0,Holy-War Spear,,Override,Atk/Def Excel,Momentum 4,Fatal Smoke 4,
Silas,Silas,Loyal Knight,40,35,24,36,21,1,Lance,14,-1,50,60,45,60,40,30,91,HERO,FALSE,0,Sworn Lance,Reposition,,Steady Stance 3,,Even Def Wave 3,
Silque,Silque,Adherent of Mila,39,33,23,35,31,0,Staff,15,-1,50,55,45,70,45,30,241,HERO,FALSE,0,Staff of Lilies,Recover+,Earthfire Balm+,,Dazzling Staff 3,Staff Exp. 3,
V!Silque,Silque,Selfless Cleric,40,28,22,32,29,1,Staff,15,-1,55,45,45,55,50,30,231,HERO,FALSE,0,Martyr+,,Heavenly Light,,Live to Serve 3,Spd Opening 3,
Silvia,Silvia,Traveling Dancer,40,27,36,17,30,0,Sword,4,-1,55,50,65,30,55,35,123,HERO,FALSE,2,Barrier Blade+,Dance,,Mirror Stance 2,Deluge Dance 2,,
Sirius,Sirius,Mysterious Knight,40,34,37,35,16,1,Lance,1,-1,50,60,65,60,30,30,160,HERO,FALSE,0,Sable Lance,,Luna,Atk/Spd Solo 3,Lull Atk/Spd 3,,
Soleil,Soleil,Adorable Adorer,37,38,35,28,24,0,Sword,14,-1,45,65,60,50,45,35,147,HERO,FALSE,0,Soleil's Shine,,Blazing Wind,Darting Blow 3,,Drive Res 2,
Solon,Solon,Church Shadow,45,38,20,24,38,0,RTome,16,-1,60,65,35,45,65,25,61,HERO,FALSE,0,Banshee Θ,,Glacies,,Sabotage Res 3,Atk Ploy 3,
Sonia,Sonia,Inhuman Beauty,40,35,24,32,35,0,BTome,7,-1,50,60,45,55,60,25,199,HERO,FALSE,0,Fimbulvetr Morn,,Glacies,Fort. Def/Res 2,,Threat. Atk/Res 2,
SP!Sonya,Sonya,Dazzling Rabbits,40,42,41,23,20,2,GTome,15,-1,50,70,70,45,40,20,226,,FALSE,0,Magic Rabbits,,Luna,Atk/Spd Unity,Chill Def/Res 2,Spd/Res Hold,
Sonya,Sonya,Vengeful Mage,36,33,31,15,32,0,GTome,15,-1,45,60,55,25,55,35,138,HERO,TRUE,0,Dark Excalibur,,Moonbow,Mirror Strike 2,,Res Ploy 3,
R!Sonya,Sonya,Beautiful Mage,38,47,32,20,45,0,GTome,15,-1,50,90,50,40,70,10,70,REARM,FALSE,0,Arc. Caliburnus,,Blazing Wind,Beyond Witchery,Escape Route 4,Atk/Res Ploy 3,
H!Sophia,Sophia,Cobweb Prophet,37,38,23,27,42,2,BTome,6,-1,45,65,40,50,75,20,113,HERO,FALSE,0,Spider Plush+,Ardent Sacrifice,,Atk/Res Form 3,Sabotage Res 3,,
Sophia,Sophia,Nabata Prophet,40,33,19,28,29,0,RTome,6,-1,50,55,35,50,50,35,181,HERO,TRUE,0,Eternal Tome,,Dragon Fang,Warding Blow 3,,Fortify Res 3,
BR!Sophia,Sophia,Prescient Bride,38,40,19,36,34,2,RTome,6,-1,50,70,35,70,50,20,39,HERO,FALSE,0,Dragon Bouquet,Rally Def/Res+,,Atk/Def Push 4,,Atk/Res Hold,
V!Soren,Soren,Addled Strategist,37,35,33,14,25,1,BTome,9,-1,45,60,55,25,50,30,178,HERO,FALSE,0,"Blárblooms+	",Rally Atk/Spd+,,Atk/Res Bond 3,Spd Feint 3,Res Opening 3,
CH!Soren,Soren,Hushed Voice,36,42,34,16,43,0,CTome,9,-1,45,70,60,30,75,20,9,HERO,FALSE,0,Adroit War Tome,,Iceberg,Mirror Impact,,Time's Pulse 3,
Soren,Soren,Shrewd Strategist,36,33,33,17,29,0,GTome,9,-1,45,60,55,30,50,35,188,HERO,TRUE,0,Wind's Brand,,Growing Wind,,Watersweep 3,Fortify Res 3,
B!Soren,Soren,Radiant Confidant,40,45,34,16,47,0,GTome,10,-1,50,70,70,30,80,10,220,HERO,FALSE,0,Arch-Sage Tome,,Flare,Rare Talent,Mag. Null Follow,Time's Pulse 4,
DE!Soren,Soren,Wind of Tradition,38,43,34,18,45,0,BTome,10,-1,50,75,60,30,75,15,190,HERO,FALSE,0,Magical Lantern+,,Glacies,Atk/Res Form 3,,Infantry Breath 3,
TH!Sothe,Sothe,Rushing Dawn,41,39,41,28,23,2,GDagger,10,-1,55,70,70,50,40,20,204,HERO,FALSE,0,Florid Knife+,Harsh Command+,,Swift Sparrow 2,,Atk/Def Rein 3,
Sothe,Sothe,Zephyr,39,36,33,22,21,0,CDagger,10,-1,50,60,55,40,40,35,203,HERO,TRUE,0,Peshkatz,,Glimmer,Life and Death 3,,Spur Atk/Spd 2,
R!Sothe,Sothe,Dawning Zephyr,43,43,47,30,25,0,CDagger,10,-1,50,70,90,50,50,10,135,REARM,FALSE,0,Arcane Tempest,,Bane,Atk/Spd Finish 4,Potent Disarm,Atk/Spd Pledge,
H!Sothis,Sothis,Bound-Spirit Duo,40,36,42,31,34,2,BDragon,16,-1,50,70,75,55,70,20,15,DUO,FALSE,0,Eerie Scripture,,Sirius,Atk/Spd Solo 4,Dragon's Wrath 3,Atk/Spd Rein 3,
Sothis,Sothis,Girl on the Throne,41,34,39,32,27,0,RDragon,16,-1,55,65,70,60,55,30,107,MYTHIC,FALSE,0,Sublime Surge,,Sirius+,Atk/Spd Solo 3,Null C-Disrupt 3,Time's Pulse 3,
WI!Sothis,Sothis,Silver Specter,44,35,41,30,35,3,GDragon,16,-1,60,70,75,50,60,30,88,HERO,FALSE,0,Snow's Grace,,Sirius,Distant Counter,Special Fighter 3,Threat. Atk/Res 3,
Stahl,Stahl,Viridian Knight,45,31,26,30,22,1,Sword,13,-1,60,55,45,50,40,30,4,HERO,FALSE,0,Panther Sword,Swap,,Defense +3,Obstruct 3,,
Subaki,Subaki,Perfect Expert,40,25,35,35,22,2,Lance,14,-1,50,45,60,60,40,30,225,HERO,FALSE,0,Golden Naginata,Swap,,Resistance +3,Quick Riposte 3,,
Sue,Sue,Doe of the Plains,36,32,38,23,20,1,GBow,6,-1,45,55,65,45,35,30,21,HERO,FALSE,0,Quick Mulagir,,Moonbow,Swift Sparrow 2,Chill Def 3,Hone Spd 4,
Sully,Sully,Crimson Knight,42,26,34,24,28,1,Lance,13,-1,55,45,60,40,50,30,56,HERO,FALSE,0,Bull Spear,Draw Back,,,Swordbreaker 3,Spur Def 3,
Sumia,Sumia,Maid of Flowers,39,30,39,29,25,2,Lance,13,-1,50,55,65,50,45,30,154,HERO,FALSE,0,Flower Lance,Reposition,,Close Def 3,Atk/Def Link 3,,
PI!Surtr,Surtr,Pirate of Red Sky,45,45,16,44,36,3,Lance,0,-1,55,75,30,75,60,25,13,HERO,FALSE,0,Sea-Sear Lance,,Bonfire,Def/Res Ideal 4,Crafty Fighter 3,Surtr's Portent,
Surtr,Surtr,Ruler of Flame,50,39,17,40,33,3,Axe,0,-1,75,70,30,70,60,30,56,HERO,TRUE,0,Sinmara,,Bonfire,Steady Stance 4,Wary Fighter 3,Surtr's Menace,
Sylvain,Sylvain,Consummate Flirt,40,44,35,37,23,1,Axe,16,-1,50,75,55,70,45,15,138,HERO,FALSE,0,Allied Axe+,,Moonbow,Atk/Def Catch 3,,Spur Atk/Def 2,
SU!Sylvain,Sylvain,Hanging with Tens,42,32,35,27,16,1,GTome,16,-1,55,55,60,50,30,30,62,HERO,FALSE,0,Melon's Float,Draw Back,,,Chill Res 3,Rouse Atk/Def 3,
SP!Sylvain,Sylvain,Spring Flingster,40,47,45,32,21,1,Lance,16,-1,50,90,75,60,30,10,28,HERO,FALSE,0,Flingster Spear,Rally Atk/Spd+,No Quarter,Atk/Spd Clash 4,S/D Near Trace 4,,
Syrene,Syrene,Graceful Rider,37,39,45,21,41,2,Sword,8,-1,50,75,70,35,70,15,204,HERO,FALSE,0,Frelian Blade,,Moonbow,Spd/Res Catch 4,Pegasus Flight 4,,
Tailtiu,Tailtiu,Thunder Noble,39,32,35,17,25,0,BTome,4,-1,50,55,60,30,45,35,95,HERO,TRUE,0,Tome of Thoron,Rally Spd/Res,,Attack/Res 2,,Drive Spd 2,
T!Tailiu,Tailtiu,Teatime Mingler,39,42,44,21,31,0,GTome,4,-1,50,70,80,40,50,15,57,HERO,FALSE,0,Teacake Tower+,Reciprocal Aid,,Still Water 3,,Drive Atk 2,
FA!Takumi,Takumi,Empty Vessel,37,31,34,25,24,0,CBow,14,-1,50,50,55,45,45,35,66,HERO,FALSE,0,Skadi,,Vengeance,Fury 3,,Spd Smoke 3,
SU!Takumi,Takumi,Prince at Play,40,35,35,21,19,2,CBow,14,-1,50,60,65,35,35,30,97,HERO,FALSE,0,Fishie Bow+,,Glimmer,Fury 3,,Odd Res Wave 3,
NY!Takumi,Takumi,Prince of Soup,40,34,34,17,27,0,CDagger,14,-1,50,60,55,30,50,35,128,HERO,FALSE,0,Kagami Mochi+,,Moonbow,Atk/Res 3,Bowbreaker 3,,
V!Takumi,Takumi,Troubled Heart,40,40,46,28,31,3,BTome,14,-1,50,70,70,55,55,15,227,HERO,FALSE,0,Dawnsweet Box,,Luna,Swift Stance 3,Savvy Fighter 3,A/S Far Save 3,
Takumi,Takumi,Wild Card,40,32,33,25,18,0,CBow,14,-1,50,55,60,45,30,35,237,HERO,TRUE,0,Fujin Yumi,,Vengeance,Close Counter,,Threaten Spd 3,
SF!Takumi,Takumi,Wishful Spark,40,42,46,28,23,1,CBow,14,-1,50,70,80,55,45,10,-1,HERO,FALSE,0,Stall-Game Bow+,Shove,,,Def/Res Snag 3,Rouse Atk/Spd 3,
CH!Tana,Tana,Frelian Starlight,40,39,41,29,23,2,Lance,8,-1,50,70,70,50,40,25,178,HERO,FALSE,0,Lance of Frelia,,Draconic Aura,Steady Impact,S/D Near Trace 3,Atk/Spd Rein 3,
SU!Tana,Tana,Noble and Nimble,35,33,36,20,25,2,RTome,8,-1,45,60,60,35,45,30,89,HERO,FALSE,0,Fruit of Iðunn,Rally Spd/Res,,Atk/Spd Push 3,Renewal 3,Spur Atk/Def 2,
R!Tana,Tana,Soaring Princess,40,45,47,22,23,2,CBow,8,-1,50,70,90,40,45,15,225,REARM,FALSE,0,"Arcane Náströnd	",,Deadeye,Atk/Spd Unity,Soaring Wings,Guidance 4,
FF!Tana,Tana,Soothing Warmth,39,39,42,26,32,2,GDagger,8,-1,50,70,70,50,55,15,61,HERO,FALSE,0,Kindling Taiko,,Glimmer,Atk/Spd Catch 4,Windsweep 3,Spd/Def Hold,
Tana,Tana,Winged Princess,36,34,36,25,25,2,Lance,8,-1,45,60,60,45,45,30,37,HERO,TRUE,0,Vidofnir,,Moonbow,Spd/Def 2,,Guidance 3,
NY!Tana,Tana,Soaring New Year,40,45,47,37,25,2,Sword,8,-1,50,80,90,55,45,5,-1,HERO,FALSE,0,Snaking Sword,,Draconic Aura,,Heavenly Wings,S/D Rein Snap,
Tanith,Tanith,Bright Blade,41,36,40,32,28,2,Sword,9,-1,55,65,70,55,45,20,227,HERO,FALSE,0,Steadfast Sword+,Ardent Sacrifice,,Sturdy Blow 2,Flier Formation 3,,
BR!Tanith,Tanith,Forthright Heart,37,34,36,33,21,2,Lance,9,-1,45,60,60,60,40,30,21,HERO,FALSE,0,Lofty Blossoms+,Harsh Command+,,Swift Sparrow 2,Chill Atk 3,Fortify Fliers,
Tanya,Tanya,Dagdar's Kid,41,30,37,25,28,0,CBow,5,-1,55,55,65,45,45,30,140,HERO,FALSE,0,Violdrake Bow,Ardent Sacrifice,,,Pass 3,Spur Spd/Res 2,
Tatiana,Tatiana,Devoted Saint,40,37,34,15,39,0,BTome,15,-1,50,65,60,25,70,25,132,HERO,FALSE,0,Blárrabbit+,Ardent Sacrifice,,Swift Stance 2,,Atk Opening 3,
Tethys,Tethys,Beloved Dancer,38,27,35,23,34,0,CDagger,8,-1,50,50,60,45,65,30,72,HERO,FALSE,2,The Cleaner+,Dance,,Spd/Res Bond 3,,Dagger Exp. 3,
DE!Tethys,Tethys,Dancing Sands,37,31,47,21,42,2,CDagger,8,-1,50,65,85,40,70,5,-1,HERO,FALSE,2,Jehanna Dagger+,Dance,,,Firestorm Dance 3,Guidance 3,
WI!Tharja,Tharja,"""Normal Girl""",43,34,18,34,36,3,RTome,13,-1,55,55,30,60,60,30,55,HERO,FALSE,0,Candelabra+,,Iceberg,Close Counter,Vengeful Fighter 3,R Tome Valor 3,
Tharja,Tharja,Dark Shadow,39,32,34,23,20,0,RTome,13,-1,50,55,60,40,35,35,222,HERO,FALSE,0,Tharja's Hex,,Vengeance,Darting Blow 3,,Spur Res 3,
DE!Tharja,Tharja,Dark Shadow,40,39,41,19,22,2,GTome,13,-1,50,70,70,35,40,25,0,HERO,FALSE,0,Plegian Torch+,,Reprisal,Swift Sparrow 3,,Spd/Res Rein 3,
BR!Tharja,Tharja,Obsessive Bride,39,35,35,21,21,0,RTome,13,-1,50,60,60,35,40,35,80,HERO,FALSE,0,Múspell Fireposy,Rally Atk/Spd,,Atk/Spd Bond 3,Spd Feint 3,,
SU!Tharja,Tharja,Beach Dark Mage,40,45,44,19,20,1,BTome,13,-1,55,80,70,35,40,15,82,HERO,FALSE,0,Seashell Bowl+,Draw Back,,,S/R Far Trace 3,Atk/Spd Gap 3,
NI!Tharja,Tharja,Shadow Ninja,45,46,47,20,21,1,RTome,13,-1,60,90,80,35,35,5,-1,HERO,FALSE,0,Scroll of Curses,,Luna,Sly Swift Sparrow,Resonance 4,Def/Res Smoke 3,
Thea,Thea,Stormy Flier,37,31,35,31,28,2,Lance,6,-1,45,60,55,55,50,30,145,HERO,FALSE,0,Icy Maltet,,Ignis,Steady Posture 2,Seal Spd/Def 2,,
FF!Thea,Thea,Wings of Winter,39,43,47,27,39,2,Sword,6,-1,50,75,90,50,55,5,-1,HERO,FALSE,0,Ilian Frost Blade,,Iceberg,,Pegasus Rift,Air Orders 4,
SU!Thórr,Thórr,Sun-Kissed Gods,40,43,16,30,38,2,BTome,0,-1,50,70,30,55,70,20,223,HERO,FALSE,0,Divine Whimsy,,Blazing Thunder,Still Water 4,A/R Far Trace 3,Worldbreaker,
Thórr,Thórr,War God,40,44,19,41,34,2,Axe,0,-1,50,75,35,70,60,20,123,MYTHIC,FALSE,0,War-God Mjölnir,,Bonfire,Atk/Def Push 4,Flow Guard 3,Worldbreaker,
Thrasir,Thrasir,Omnicidal Witch,40,33,39,23,27,0,GTome,0,-1,50,55,70,40,50,30,208,MYTHIC,FALSE,0,Ífingr,,Moonbow,Atk/Spd Ideal 4,Killing Intent+,Panic Smoke 3,
Tibarn,Tibarn,Lord of the Air,41,38,31,34,18,2,RBeast,10,-1,50,65,55,60,35,30,136,HERO,FALSE,0,Hawk King Claw,,Draconic Aura,Sturdy Impact,Chill Atk 3,Even Atk Wave 3,
PI!Tibarn,Tibarn,Shipless Pirate,42,41,30,36,18,2,CBeast,10,-1,50,70,55,60,35,30,201,HERO,FALSE,0,Sky-Pirate Claw,,Galeforce,Heavy Blade 4,Dive-Bomb 3,Atk Smoke 3,
A!Y!Tiki,Tiki,Awakened Blood,38,42,44,32,36,0,RDragon,1,-1,55,80,70,60,70,15,10,ASC,FALSE,0,Awoken Breath,,Iceberg,Spd/Res Finish 4,Spd/Res Bulwark 3,All Together!,
SU!Y!Tiki,Tiki,Beachside Scion,40,33,37,32,26,2,RDragon,1,-1,55,60,75,55,50,30,66,HERO,FALSE,0,Summer's Breath,,Moonbow,Atk/Def Bond 3,Hit and Run,Dragon Valor 3,
BR!A!Tiki,Tiki,Bridal Reflections,42,42,26,40,45,3,CDragon,13,-1,55,70,45,75,70,15,18,,FALSE,0,Twin Divinestone,,Armored Floe,Mirror Stance 3,New Divinity,A/R Far Save 3,
Y!Tiki,Tiki,Dragon Scion,41,31,30,32,29,0,RDragon,1,-1,60,60,60,55,50,35,206,HERO,TRUE,0,Breath of Fog,,Growing Flame,Armored Blow 3,,Breath of Life 3,
B!A!Tiki,Tiki,Fated Divinity,40,43,27,37,41,0,GDragon,13,-1,50,75,50,60,70,15,90,HERO,FALSE,0,Remote Breath,,Glimmer,Atk/Res Finish 4,New Divinity,Def/Res Menace,
H!Y!Tiki,Tiki,Harmonic Hope,39,39,42,32,25,2,BDragon,1,-1,55,70,75,65,45,25,38,,FALSE,0,Frostfire Breath,Rally Up Spd+,,Atk/Spd Push 4,Aerobatics 3,With Everyone!,
L!Y!Tiki,Tiki,Legendary Dragon,45,34,35,37,29,3,BDragon,1,-1,65,55,55,75,55,30,170,LEGEND,FALSE,0,Divine Mist,,Moonbow,Fierce Breath,Slick Fighter,With Everyone! II,
A!Tiki,Tiki,Naga's Voice,40,35,23,35,24,0,RDragon,13,-1,50,65,40,60,40,35,58,HERO,TRUE,0,Breath of Fog,,Bonfire,Defiant Atk 3,,Spur Res 3,
SU!A!Tiki,Tiki,Summering Scion,35,36,30,32,24,0,Axe,13,-1,40,65,55,55,40,35,174,HERO,FALSE,0,Melon Crusher+,,Sol,Close Def 3,,Axe Valor 3,
FA!Y!Tiki,Tiki,Torpid Dragon,45,36,34,37,28,3,CDragon,1,-1,65,60,55,75,50,30,154,HERO,FALSE,0,Razing Breath,,Ignis,Brazen Atk/Spd 3,Special Fighter 3,Solitary Dream,
Timerra,Timerra,Desert Warrior,40,34,47,47,31,0,Lance,17,-1,50,60,75,90,50,5,-1,ATTU,FALSE,0,Desert Spear,,Sandstorm,Spd/Def Finish 4,Laguz Friend 4,Breath of Life 4,Time's Pulse Echo
H!Timerra,Timerra,Trick or Meat,37,41,46,46,23,0,Lance,17,-1,50,60,75,90,40,10,6,HERO,FALSE,0,Inspirited Spear,,Vital Astra,Bonus Doubler 4,Spurn 4,Time's Pulse 4,
Tina,Tina,Playful Scamp,44,43,46,19,31,0,Staff,5,-1,55,75,90,30,50,10,147,HERO,FALSE,0,Thief,Nudge+,Holy Pressure,Atk/Spd Ideal 4,Wrathful Tempo,Infantry Pulse 4,
Tine,Tine,Rumbling Thunder,38,42,42,23,26,0,CTome,4,-1,50,75,70,40,45,20,144,HERO,FALSE,0,Thunderer Tome,,Draconic Aura,Fury 4,Null Follow-Up 3,Blue Feud 3,
Titania,Titania,Mighty Mercenary,37,28,34,25,30,1,Axe,9,-1,45,50,60,45,50,30,17,HERO,FALSE,0,Draconic Poleax,Reciprocal Aid,,Armored Blow 3,Guard 3,,
V!Tatania,Titania,Warm Knight,35,30,33,17,30,1,RTome,9,-1,45,50,55,30,55,30,7,HERO,FALSE,0,Loyal Wreath+,Swap,,Triangle Adept 3,Atk/Res Link 3,,
Tobin,Tobin,The Clueless One,46,31,27,33,26,0,Sword,15,-1,65,55,50,65,50,35,19,HERO,FALSE,0,Jubilant Blade,Pivot,,Attack +3,Seal Spd 3,,
DE!Tormod,Tormod,Indomitable Will,40,43,45,25,30,0,RTome,10,-1,50,70,80,50,50,10,196,HERO,FALSE,0,Nabata Beacon+,,Draconic Aura,,Spd/Res Tempo 3,Spd/Res Gap 3,
Travant,Travant,King of Thracia,46,36,26,40,18,2,Lance,4,-1,60,65,45,70,30,30,156,HERO,FALSE,0,Thracia Kinglance,,Ignis,,Vantage 3,Flier Guidance 3,
Triandra,Triandra,Nightmare,38,37,38,16,22,2,GTome,0,-1,50,70,70,30,40,25,98,MYTHIC,FALSE,0,Flower of Sorrow,Frightful Dream+,,Atk/Spd Push 4,Firestorm Dance 3,Spd/Res Rein 3,
SP!Triandra,Triandra,Sunlit Nightmare,37,43,46,18,18,2,CTome,0,-1,50,70,90,35,35,15,136,HERO,FALSE,0,Nightmare's Egg,Frightful Dream,,,Firestorm Dance 3,Def/Res Hold,
X!Triandra,Triandra,Reverent Dream,39,44,46,27,22,2,Sword,0,-1,50,70,90,50,45,10,104,ATTU,FALSE,0,Flower of Tribute,Harrowing Dream,,Atk/Spd Clash 4,Flow Refresh 4,Spd/Def Hold,Death Blow Echo
Tsubasa,Tsubasa,Madcap Idol,39,32,40,26,30,2,Lance,69,-1,50,55,70,45,50,30,137,HERO,FALSE,0,Mirage Feather,,Moonbow,Blade Session 3,Chill Spd 3,Hone Fliers,
Ullr,Ullr,The Bowmaster,39,42,41,30,19,0,BBow,4,-1,50,70,70,55,35,25,221,MYTHIC,FALSE,0,Holy Yewfelle,,Deadeye,Life and Death 4,Yngvi Ascendant+,Atk/Spd Oath 4,
Ursula,Ursula,Blue Crow,35,29,32,19,30,1,BTome,7,-1,45,50,55,35,50,30,147,HERO,TRUE,0,Blue-Crow Tome,,Growing Thunder,Death Blow 3,,Threaten Res 3,
SU!Ursula,Ursula,Clear-Blue Crow,36,36,34,16,28,1,CDagger,7,-1,45,60,60,30,50,30,7,HERO,FALSE,0,Scallop Blade+,Rally Atk/Spd+,,,Def/Res Ruse 3,Even Res Wave 3,
DE!Ursula,Ursula,Royal-Blue Crow,40,42,46,18,22,1,GTome,7,-1,50,70,80,35,45,15,149,HERO,FALSE,0,Crow's Crystal,,Moonbow,,Chill Spd/Res 3,Panic Smoke 4,
FA!Ursula,Ursula,Blackened Crow,40,43,47,17,27,1,BTome,7,-1,50,70,90,30,50,10,90,HERO,FALSE,0,Dead-Crow Tome,,Blazing Thunder,Verge of Death,S/R Far Trace 4,Def/Res Smoke 3,
Uther,Uther,Frugal Militarist,47,48,21,46,43,3,Axe,7,-1,70,90,35,70,70,5,-1,HERO,FALSE,0,Pursual Axe+,,Ignis,,Special Fighter 3,Def Tactic 3,
Vaida,Vaida,Dracofang General,40,47,37,47,23,2,Lance,7,-1,50,80,60,90,40,5,-1,HERO,FALSE,0,Spear,,Dragon Fang,,Wyvern Flight 3,Atk/Def Rein 3,
SU!Vaike,Vaike,Sunbaked Stunner,46,47,33,42,24,0,Axe,13,-1,60,80,60,70,45,10,-1,HERO,FALSE,0,Tropical Conch+,Smite,,Atk/Def Finish 3,Atk/Def Link 3,,
Valbar,Valbar,Open and Honest,49,35,25,38,26,3,Lance,15,-1,65,55,45,70,40,30,55,HERO,FALSE,0,Valbar's Lance,,Vengeance,HP/Atk 2,Obstruct 3,,
Validar,Validar,Fell Architect,42,46,17,35,43,0,RTome,13,-1,55,80,30,60,75,10,120,HERO,FALSE,0,Grimleal Text,,Glacies,,Brash Assault 3,Atk Ploy 3,
Valter,Valter,Dark Moonstone,42,32,31,34,19,2,Lance,8,-1,55,55,50,60,35,30,155,HERO,FALSE,0,Cursed Lance,,Luna,Darting Blow 3,,Panic Ploy 3,
Vanessa,Vanessa,Dutiful Rider,39,40,43,27,34,2,Lance,5,-1,50,65,70,50,65,30,0,HERO,FALSE,0,Up-Front Lance+,,Luna,Atk/Res Catch 3,,Spd/Res Oath 3,
Veld,Veld,Manfroy's Rock,43,38,26,22,36,0,RTome,14,-1,55,65,45,40,65,25,45,HERO,FALSE,0,Petrify,,Glacies,,Chill Res 3,Res Opening 3,
NY!Velouria,Velouria,Renewed Wolfpup,41,38,40,34,23,0,BBeast,14,-1,50,65,70,60,40,25,74,HERO,FALSE,0,Renewed Fang,,Sol,Distant Counter,Null Follow-Up 3,,
Velouria,Velouria,Wolf Cub,40,35,37,33,23,0,CBeast,0,-1,50,60,65,60,40,30,200,HERO,FALSE,0,Wolfpup Fang,,Luna,Close Def 3,,Ward Beasts,
Veronica,Veronica,Emblian Princess,41,35,22,29,21,0,GTome,0,-1,55,60,40,50,35,35,0,HERO,FALSE,0,"Élivágar	",,,,,,
V!Veronica,Veronica,Bestowed Love,40,36,38,21,22,1,BTome,0,-1,50,65,65,40,40,25,84,HERO,FALSE,0,Pact Blooms+,,Growing Thunder,HP/Spd 2,Chill Spd 3,,
B!Veronica,Veronica,Brave Princess,36,32,36,21,19,1,Staff,0,-1,45,55,60,40,35,30,254,HERO,TRUE,0,Hliðskjálf,Recover+,Windfire Balm+,,Wrathful Staff 3,Close Guard 3,
PI!Veronica,Veronica,Harmonic Pirates,38,39,19,36,29,1,Axe,0,-1,45,70,35,65,50,30,182,,FALSE,0,Gate-Anchor Axe,,Bonfire,Atk/Def Solo 4,Lull Atk/Def 3,Atk/Def Gap 3,
L!Veronica,Veronica,Princess Rising,38,42,45,19,25,1,RTome,0,-1,50,70,75,35,50,15,252,LEGEND,FALSE,0,Enclosing Dark,,Enclosure,Atk/Spd Catch 4,S/R Far Trace 3,Panic Smoke 4,
