Name,Description,Letter,Tier,Effect1,Level1,Effect2,Level2,Effect3,Level3,Effect4,Level4,Effect5,Level5,RestrictedMovement,RestrictedWeapons,ExclusiveUser1,ExclusiveUser2,ExclusiveUser3
Dagger Valor 3,"While unit lives, all dagger allies on team get 2x SP. (Only highest value applied. Does not stack. This skill has no effect in this application.)",C,3,,,,,,,,,,,Any,NotDagger,,,
Staff Valor 1,"While unit lives and uses a staff, unit gets 1.5x SP after combat or after using a healing Assist skill. Only highest value applied. Does not stack.)",C,1,,,,,,,,,,,Any,NotStaff,,,
Staff Valor 2,"While unit lives, all staff allies on team get 1.5x SP after combat or after using healing Assist skills. (Only highest value applied. Does not stack.)",C,2,,,,,,,,,,,Any,NotStaff,,,
Staff Valor 3,"While unit lives, all staff allies on team get 2x SP after combat or after using healing Assist skills. (Only highest value applied. Does not stack.)",C,3,,,,,,,,,,,Any,NotStaff,,,
Dragon Valor 1,"While unit lives and uses a dragonstone, unit gets 1.5x SP. (Only highest value applied. Does not stack. This skill has no effect in this application.)",C,1,,,,,,,,,,,Any,NotDragon,,,
Dragon Valor 2,"While unit lives, all dragonstone allies on team get 1.5x SP. (Only highest value applied. Does not stack. This skill has no effect in this application.)",C,2,,,,,,,,,,,Any,NotDragon,,,
Dragon Valor 3,"While unit lives, all dragonstone allies on team get 2x SP. (Only highest value applied. Does not stack. This skill has no effect in this application.)",C,3,,,,,,,,,,,Any,NotDragon,,,
Beast Valor 1,"While unit lives and uses beast damage, unit gets 1.5x SP. (Only highest value applied. Does not stack. This skill has no effect in this application.)",C,1,,,,,,,,,,,Any,NotBeast,,,
Beast Valor 2,"While unit lives, all beast allies on team get 1.5x SP. (Only highest value applied. Does not stack. This skill has no effect in this application.)",C,2,,,,,,,,,,,Any,NotBeast,,,
Beast Valor 3,"While unit lives, all beast allies on team get 2x SP. (Only highest value applied. Does not stack. This skill has no effect in this application.)",C,3,,,,,,,,,,,Any,NotBeast,,,
Ostia's Pulse,"At the start of turn 1, grants Special cooldown count-1 to all allies. Granted only if number of those allies' movement types on current team ≤ 2.",C,1,ostiaPulse,0,,,,,,,,,Any,Any,L!Hector,,
Ostia's Pulse II,"At start of turn, grants Def/Res+6 to unit and allies for one turn, and also, if any unit or ally's Special cooldown count is at its maximum value, grants them Special cooldown count-1. All effects granted only if the number of that unit or ally's movement type on the current team is ≤ 2.",C,2,ostiaPulseII,0,,,,,,,,,Any,Any,L!Hector,,
With Everyone!,"At start of turn, if unit is adjacent to an ally, grants Def/Res+5 to unit and adjacent allies for 1 turn.",C,1,Friends!!!,0,,,,,,,,,Any,Any,L!Y!Tiki,H!Y!Tiki,
With Everyone! II,"At start of turn, if unit is within 2 spaces of an ally, grants Def/Res+6 to unit and allies within 2 spaces for 1 turn. If a foe uses bow, dagger, magic, or staff and initiates combat against an ally within 2 spaces of unit, triggers [Savior] on unit. If unit triggers [Savior], grants Atk/Spd/Def/Res+4 during combat.",C,2,"I love you, and all you guys!",0,farSavior,0,,,,,,,Any,Any,L!Y!Tiki,,
Surtr's Menace,"At start of turn, if unit is within 2 spaces of a foe, grants Atk/Spd/Def/Res+4 for 1 turn and inflicts Atk/Spd/Def/Res-4 on foes within 2 spaces through their next actions.",C,1,surtrMenace,0,,,,,,,,,Any,Any,Surtr,,
Sparkling Boost,"At start of turn, restores 10 HP to ally that has been dealt the most damage. (Excludes unit.)",C,1,sparklingBoost,10,,,,,,,,,Any,Any,Eir,A!Eir,
Sparkling Boost+,"At start of turn, restores 20 HP to ally that has been dealt the most damage. (Excludes unit.) At start of any ally's combat, if ally's HP ≥ 50%, grants Res+5 to ally during combat. (Excludes unit.)",C,2,sparklingBoost,20,eirField,5,,,,,,,Any,Any,Eir,,
Glare,"After combat, if unit attacked, inflicts status on target and foes within 1 space of target restricting movement to 1 space through their next actions.",C,1,glare,0,,,,,,,,,Any,Any,Nailah,DE!Nailah,BR!Nailah
Upheaval,"At the start of turn 1, deals 7 damage to all foes, and if defending in Aether Raids during anima season, destroys offensive structure within same column as unit. (Does not affect structures that cannot be destroyed.)",C,1,upheaval,7,ARDestroyColumn,0,,,,,,,Any,Any,Duma,,
Upheaval+,"At the start of turn 1, deals 10 damage to all foes, and if defending in Aether Raids during Anima season, destroys nearest offensive structure. (Does not affect structures that cannot be destroyed.) At start of combat, if unit's Atk > foe's Atk, or if foe's HP < 100%, neutralizes foe's bonuses (from skills like Fortify, Rally, etc.) during combat.",C,2,upheaval,10,ARDestroyNearest,0,,,,,,,Any,Any,Duma,,
Human Virtue,"At start of turn, if unit is adjacent to any allies that are not beast or dragon allies, grants Atk/Spd+6 to unit and those allies for 1 turn.",C,1,humanVirtue,0,,,,,,,,,Any,Any,L!Roy,,
Human Virtue II,"At start of turn, if unit is within 2 spaces of any allies other than beast or dragon allies, grants Atk/Spd+6 to unit and those allies for 1 turn. Grants bonus to unit's Atk/Spd/Def/Res during combat = highest bonus on allies other than beast or dragon allies within 2 spaces. Calculates each stat bonus independently. Reduces damage from foe's first attack during combat by X% (X = total value of bonuses on the 3 allies other than beast or dragon allies with the highest bonus totals within 2 spaces; max. 40).",C,2,humanVir2,0,,,,,,,,,Any,Any,L!Roy,,
Chaos Named,"At start of turn, if foes within 3 columns centered on unit have Res ≤ unit's Res-3, inflicts -5 on the highest of those foes' Atk/Spd/Def/Res through their next actions. (When calculating highest stat, treats Atk as -15. Calculates each stat penalty independently.)",C,1,chaosNamed,0,,,,,,,,,Any,Any,Yune,,
Chaos Named+,"At start of turn, if any foes have the highest Atk, Spd, Def, or Res on the enemy team, inflicts -7 on the corresponding stat of those foes and foes within 2 spaces of those foes through their next actions. At start of turn, if any foes have the highest Atk, Spd, Def, or Res on the enemy team, inflicts [Panic] on those foes.",C,2,chaosNamedFinger:,0,,,,,,,,,Any,Any,Yune,,
Solitary Dream,"At start of turn, if unit is adjacent to only dragon allies or if unit is not adjacent to any ally, grants Atk/Spd/Def/Res+4 to unit and unit can move 1 extra space. (That turn only. Does not stack.)",C,1,solitaryDream,0,,,,,,,,,Any,Any,FA!Y!Tiki,,
Divine Fang,"At start of turn, grants ""effective against dragons"" to adjacent allies for 1 turn.",C,1,grantEffDragon,0,,,,,,,,,Any,Any,Naga,,
Divine Fang+,"At start of turn, grants ""effective against dragons"" to adjacent allies for 1 turn. At start of turn, if unit is within 2 spaces of an ally, grants Atk/Spd+6 and the following status to unit and allies within 2 spaces of unit for 1 turn: ""If unit initiates combat, unit makes a guaranteed follow-up attack.""",C,2,grantEffDragon,0,divineFangPlus,0,,,,,,,Any,Any,Naga,,
Vision of Arcadia,"At start of turn, if a dragon or beast ally is deployed, grants Atk/Def+6 to ally with the highest Atk for 1 turn.",C,1,visionOfArcadia,0,,,,,,,,,Any,Any,L!Eliwood,,
Vision of Arcadia II,"At start of turn, if a dragon or beast ally is deployed, grants Atk/Spd/Def+6, [Null Panic], and [Canto (1)] to unit and ally with the highest Atk (excluding unit) for 1 turn.",C,2,visionOfArcadiaPlus,0,,,,,,,,,Any,Any,L!Eliwood,,
Impenetrable Dark,"During combat, disables skills of all foes excluding foe in combat.",C,1,feud,0,,,,,,,,,Any,Any,Bramimond,,
Impenetrable Void,"Disables skills of all foes excluding foe in combat, inflicts Atk/Spd/Def/Res-5 on foe, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (example: a foe with a ""reduce damage by 45%"" skill would reduce damage by 23% instead).",C,2,feud,0,mythicVoid,0,,,,,,,Any,Any,Bramimond,,
Mila's Turnwheel,"At start of turn, inflicts [Isolation] on foes in cardinal directions with Def < unit's Def through their next actions. If deployed in Aether Raids offense during Light season, grants Turn Limit+1. (If the Turn Limit is 7, it will increase to 8, etc.)",C,1,milasTurnwheel,0,,,,,,,,,Any,Any,Mila,,
Mila's Turnwheel II,"At the start of turn, grants ""foe cannot make a follow-up attack"" to unit for 1 turn and inflicts [Isolation] and [Guard] on foes in cardinal directions with Def < unit's Def through their next actions. If deployed in Aether Raids offense during Light season, grants Turn Limit+1. (If the Turn Limit is 7, it will increase to 8, etc.)",C,2,milasTurnwheelII,0,,,,,,,,,Any,Any,Mila,,
Inevitable Death,Inflicts Atk/Spd/Def/Res-4 on foes within 2 spaces during combat.,C,1,atkRein,4,spdRein,4,defRein,4,resRein,4,,,Any,Any,Hel,,
Inevitable Death+,"For each foe within 4 spaces of unit, unit can move to any of the nearest spaces adjacent to that foe (unless space is impassible terrain). Inflicts Atk/Spd/Def/Res-5 on foes within 2 spaces of unit during combat. If unit's Spd > foe's Spd, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks during combat.",C,2,atkRein,5,spdRein,5,defRein,5,resRein,5,inevitableII,0,Any,Any,Hel,,
Wings of Light,"Grants Atk/Spd/Def/Res+2+X to ally Mythic Heroes during combat in turns 1 through 5 (X = turn number; excludes unit; effect only active if team includes three or fewer Mythic Heroes, including unit.)",C,1,wingsOfLight,0,,,,,,,,,Any,Any,Seiros,,
Wings of Light+,"If the number of Mythic Hero allies on team ≤ 3 (including unit), grants Atk/Spd/Def/Res+X (X = turn number + 3; max 8) and ""reduces damage from attacks (excluding area-of-effect Specials) by 30%"" to Mythic Hero allies (excluding unit) during their combat. Grants Atk/Spd/Def/Res+4 and Special cooldown charge +1 (only highest value applied; does not stack) per attack to allies within 3 rows or 3 columns centered on unit during their combat. If there is a Mythic Hero ally on your team (excluding unit), or if there is an ally within 3 rows or 3 columns centered on unit, grants Atk/Spd/Def/Res+5 to unit, reduces damage from attacks during combat by 30% (excluding area-of-effect Specials), and grants Special cooldown charge +1 to unit per attack during combat (only highest value applied; does not stack).",C,1,wingsOfLightPlus,0,,,,,,,,,Any,Any,Seiros,,
Order's Restraint,Order's Restraint,C,1,ordersRestraint,0,,,,,,,,,Any,Any,Ashera,,
Order's Restraint+,Order's Restraint+,C,1,ordersRestraintPlus,0,,,,,,,,,Any,Any,Ashera,,
Domain of Ice,"Grants Spd/Res+4 and the effect ""reduces damage from foe's first attack by 30%"" to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Spd/Res+4 to unit and reduces damage from foe's first attack by 30% during combat.",C,1,niflField,0,,,,,,,,,Any,Any,Nifl,SU!Nifl,
Surtr's Portent,"At start of turn, if unit is within 4 spaces of a foe, inflicts Atk/Spd/Def/Res-5 on closest foes through their next actions and grants Atk/Spd/Def/Res+5 to unit for 1 turn.",C,1,surtrPortent,0,,,,,,,,,Any,Any,PI!Surtr,,
Domain of Flame,"Grants Atk/Def+4 and the effect ""if unit's Atk > foe's Res during combat, unit's first attack deals damage = 30% of unit's Atk minus foe's Res"" to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Atk/Def+4 to unit during combat, and also, if unit's Atk > foe's Res during combat, unit's first attack deals damage = 30% of unit's Atk minus foe's Res.",C,1,muspellField,0,,,,,,,,,Any,Any,Múspell,FF!Múspell,
Worldbreaker,Grants Special cooldown charge +1 per attack during combat to unit and allies within 2 spaces. (Only highest value applied. Does not stack.),C,1,worldbreaker,9,fastCharge,0,,,,,,,Any,Any,Thórr,SU!Thórr,
Worldbreaker+,"Allies within 2 spaces of unit can move to any space within 2 spaces of unit. Grants Atk/Def/Res+5 and Special cooldown charge +1 to unit per attack (only highest value applied; does not stack), and grants Special cooldown count-2 to unit before unit's first attack during combat. Grants Atk/Def/Res+4 and Special cooldown charge +1 per attack to allies within 3 spaces of unit (only highest value applied; does not stack), and grants Special cooldown count-1 to those allies before their first attack during their combat.",C,1,worldbreakerPlus,9,,,,,,,,,Any,Any,Thórr,,
Opening Retainer,"Allies within 2 spaces can move to a space within 2 spaces of unit. Grants Atk+4 to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Atk+4 to unit during combat.",C,1,ashGuidance,0,driveAtk,4,jointAtk,4,,,,,Any,Any,Ash,NY!Ash,
Open Retainer+,"Allies within 2 spaces can move to any space within 2 spaces of unit. For allies within 3 spaces of unit, grants Atk/Spd/Def/Res+5 and neutralizes foe's bonuses during combat, and also, when ally deals damage to foe during their combat, restores 7 HP to that ally. If unit is within 3 spaces of an ally, grants Atk/Spd/Def/Res+5 to unit, neutralizes foe's bonuses, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials), and also, when unit deals damage to foe during combat, restores 7 HP to unit.",C,1,ashGuidance,0,openRetainerPlus,0,,,,,,,Any,Any,Ash,,
Goddess Bearer,"At start of turn, if unit is within 2 spaces of an ally, grants Atk/Spd+7, [Null Follow-Up], and the following status to unit for 1 turn: ""Unit can move to a space adjacent to any ally within 2 spaces.""",C,1,goddessBearer,0,,,,,,,,,Any,Any,L!F!Byleth,,
Goddess Bearer II,"At start of turn, if there is an ally within 3 rows or 3 columns centered on unit, grants Atk/Spd+7, [Null Follow-Up], and ""unit can move to a space adjacent to any ally within 2 spaces"" to unit for 1 turn. If there is an ally within 3 rows or 3 columns centered on unit, grants Atk/Spd/Def/Res+4 to unit and grants Special cooldown count-1 to unit before unit's first attack during combat, and also, if foe's attack can trigger foe's Special, inflicts Special cooldown count+1 on foe before foe's first attack during combat (cannot exceed foe's maximum Special cooldown).",C,1,goddessBearerII,0,,,,,,,,,Any,Any,L!F!Byleth,,
Holy Ground,Reduces damage from foes' attacks during combat to allies within 2 spaces by 30% and grants Def/Res+4 to those allies during combat.,C,1,holyGround,0,,,,,,,,,Any,Any,Elimine,,
Holy Ground+,"For allies within 3 spaces of unit, reduces damage from foe's attacks by 30% (excluding area-of-effect Specials), grants Def/Res+5, reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and grants Special cooldown count-1 to ally before foe's first attack during their combat. If unit is within 3 spaces of an ally, grants Atk/Spd/Res+5 to unit, reduces damage from foe's attacks by 30% (excluding area-of-effect Specials), reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), grants Special cooldown count-1 to unit before unit's first attack, and calculates damage from staff like other weapons during combat.",C,1,holyGroundPlus,0,,,,,,,,,Any,Any,Elimine,,
Faith in Humanity,"At start of turn, if unit is within 3 spaces of allies other than dragon or beast allies, grants Atk/Spd+6 to unit and those allies for 1 turn. If 2 or more allies on your current team other than dragon or beast allies have total bonuses ≥ 10 (excluding unit), neutralizes effects that grant ""Special cooldown charge +X"" to foe or inflict ""Special cooldown charge -X"" on unit.",C,1,faithInHumanity,0,,,,,,,,,Any,Any,BR!Roy,,
